species,id,name,sex,accuracy,birthYear,acquisition,originDate,originLocation,mother,father,transfers,currently,region,status,statusDate,COD,notes,transferDate,transfer,entryDate\
Bottlenose,NOA0004205,Coral,F,a,NA,Born,1/16/75,Unknown,NA,NA,NA,Twentieth Century- Fox Marineland Inc,US,Died,5/13/76,BRONCHOPNUMONIA,NA,NA,US,1975-01-16\
Bottlenose,NOA0004206,Pepper,M,a,NA,Born,1/16/75,Unknown,NA,NA,NA,Twentieth Century- Fox Marineland Inc,US,Died,11/17/75,SUFFOCATION,NA,NA,US,1975-01-16\
Bottlenose,NOA0004207,X,F,a,1975,Born,9/7/75,Unknown,NA,NA,NA,Twentieth Century- Fox Marineland Inc,US,Died,9/17/75,PNEUMONIA,NA,NA,US,1975-09-07\
Pacific White-Sided,NOA0004208,Duncan,F,u,NA,Capture,3/24/66,Unknown,NA,NA,NA,Twentieth Century- Fox Marineland Inc,US,Died,5/21/75,SUFFOCATION,NA,NA,US,1966-03-24\
Pacific White-Sided,NOA0004209,Sam,F,u,NA,Capture,10/15/70,Unknown,NA,NA,NA,Twentieth Century- Fox Marineland Inc,US,Died,7/21/76,SEPTICEMIA,NA,NA,US,1970-10-15\
Pacific White-Sided,NOA0004210,Susie,F,u,NA,Capture,2/24/72,Unknown,NA,NA,NA,Twentieth Century- Fox Marineland Inc,US,Died,8/24/76,HEMORRAGE,NA,NA,US,1972-02-24\
Bottlenose,NOA0002235,Bob,M,e,1981,Capture,1/23/85,Unknown,NA,NA,NA,National Aquarium in Baltimore,US,Died,3/14/05,Euthanasia: Life threatening condition involving\,,,,
NA,NA,US,1985-01-23\,,,,,,,,,,,,,,,,,
Bottlenose,NOA0006186,Bridgit,F,a,2004,Born,5/3/04,Unknown,NA,NA,NA,National Aquarium in Baltimore,US,Died,7/28/04,Pneumonia,NA,NA,US,2004-05-03\
Beluga Whale,NOA0000719,Blanchon,M,u,NA,Unknown,NA,Unknown,NA,NA,NA,New York Aquarium,US,Died,8/1/82,"HYPERPLASIA, DIFFUSE, MARKED, PROSTATE",NA,NA,US,NA\
Beluga Whale,NOA0000720,Kathy,F,e,1972,Capture,7/25/76,Unknown,NA,NA,NA,New York Aquarium,US,Died,9/21/82,PULMONARY CONGESTION; SYSTEM CANDIDIASIS,NA,NA,US,1976-07-25\
Beluga Whale,NOA0000721,X,F,e,1969,Capture,7/15/73,Unknown,NA,NA,NA,New York Aquarium,US,Died,4/9/04,Euthanasia: Life threatening condition involving\,,,,
NA,NA,US,1973-07-15\,,,,,,,,,,,,,,,,,
Beluga Whale,NOA0000722,Newfy,M,e,1970,Unknown,NA,Unknown,NA,NA,NA,New York Aquarium,US,Died,7/24/93,Euthanasia: Life threatening condition involving\,,,,
NA,NA,US,NA\,,,,,,,,,,,,,,,,,
Beluga Whale,NOA0000723,X,U,u,NA,Unknown,NA,Unknown,NA,NA,NA,New York Aquarium,US,Died,5/25/74,(UNSPECIFIED),NA,NA,US,NA\
Beluga Whale,NOA0000724,X,U,u,NA,Unknown,NA,Unknown,NA,NA,NA,New York Aquarium,US,Died,1/16/75,(UNSPECIFIED),NA,NA,US,NA\
Bottlenose,NOA0000741,Jetty,M,e,1980,Capture,8/10/83,Unknown,NA,NA,NA,New York Aquarium,US,Died,2/26/86,BACTERIAL ENTERITUS,NA,NA,US,1983-08-10\
Bottlenose,NOA0000742,NA,M,u,NA,Capture,8/10/83,Unknown,NA,NA,NA,New York Aquarium,US,Died,11/27/83,PNEUMONIA,NA,NA,US,1983-08-10\
Bottlenose,NOA0000743,Shilo,F,e,1980,Capture,8/10/83,Unknown,NA,NA,NA,New York Aquarium,US,Died,5/11/87,SEPTICEMIA,NA,NA,US,1983-08-10\
Beluga Whale,NOA0000749,Kristol,F,e,1980,Capture,7/20/84,Unknown,NA,NA,NA,New York Aquarium,US,Died,4/4/85,BACTERIAL GASTROENTERITIS,NA,NA,US,1984-07-20\
Beluga Whale,NOA0000787,Hudson,M,a,1991,Born,8/7/91,Unknown,NA,NA,NA,New York Aquarium,US,Died,3/2/94,PENDING,NA,NA,US,1991-08-07\
Beluga Whale,NOA0000788,Casey,M,a,NA,Born,8/14/91,Unknown,NA,NA,NA,New York Aquarium,US,Died,10/31/99,Necropsy results pending,NA,NA,US,1991-08-14\
Beluga Whale,NOA0000798,Aurora,F,a,1993,Born,7/6/93,Unknown,NA,NA,NA,New York Aquarium,US,Died,8/31/95,PENDING,NA,NA,US,1993-07-06\
Bottlenose,NOA0002926,NA,M,a,NA,Born,9/21/86,Unknown,NA,NA,NA,New York Aquarium,US,Died,12/26/96,Chronic pneumonia; gastric ulcer; peritonitis,NA,NA,US,1986-09-21\
Bottlenose,NOA0002745,NA,M,a,NA,Born,9/13/81,Unknown,NA,NA,NA,Wildlife Conservation Society,US,Died,4/28/02,Gastroenteritis,NA,NA,US,1981-09-13\
Bottlenose,NOA0002006,Dolly,F,e,1972,Capture,5/24/77,Unknown,NA,NA,NA,ZooQuarium (Aqua Circus of Cape Cod),US,Died,2/24/88,,NA,NA,US,1977-05-24\
Bottlenose,NOA0002007,Dixie,M,e,1972,Capture,5/24/77,Unknown,NA,NA,NA,ZooQuarium (Aqua Circus of Cape Cod),US,Died,2/27/93,"LIVER; HEMOSIDEROSIS, MODERATE",NA,NA,US,1977-05-24\
Bottlenose,NOA0006733,Mc11,M,a,NA,Born,4/27/11,Unknown,NA,NA,NA,National Aquarium in Baltimore,US,Died,6/21/11,"open; no clear cause from gross necropsy, awaiting histo and other results",NA,NA,US,2011-04-27\
Bottlenose,NOA0005339,Scarlet,F,e,1980,Capture,12/8/85,Unknown,NA,NA,NA,Gulfarium,US,Died,2/10/88,brain necrosis,NA,NA,US,1985-12-08\
Bottlenose,NOA0006015,Neonate,F,a,NA,Born,4/20/02,Unknown,NA,NA,NA,Kewalo Basin Marine Mammal Laboratory,US,Died,4/25/02,Respiratory/cardiac arrest,NA,NA,US,2002-04-20\
Bottlenose,NOA0004529,Diana Ii,F,a,1972,Born,6/1/72,Unknown,NA,NA,NA,Institute for Marine Sciences,US,Released,1/8/96,,NA,NA,US,1972-06-01\
Bottlenose,NOA0000448,Jimbo,M,e,1962,Capture,6/1/66,Unknown,NA,NA,NA,Marine Life Oceanarium,US,Died,12/24/88,Systemic mycosis,NA,NA,US,1966-06-01\
Bottlenose,NOA0000485,Apollo,M,e,1976,Capture,5/11/79,Unknown,NA,NA,NA,Marine Life Oceanarium,US,Died,7/12/79,pneumonia,NA,NA,US,1979-05-11\
Bottlenose,NOA0000567,Calypso,F,e,1984,Capture,7/16/86,Unknown,NA,NA,NA,Marine Life Oceanarium,US,Died,2/14/98,heart failure; stroke; fungal pneumonia,NA,NA,US,1986-07-16\
Bottlenose,NOA0000606,Turbo,M,e,1986,Unknown,NA,Unknown,NA,NA,NA,Oklahoma City Zoological Trust,US,Died,10/27/98,fibrinopurulent pleuritis & pneumonia,NA,NA,US,NA\
Bottlenose,NOA0001440,Delbert,M,e,1962,Unknown,NA,Unknown,NA,NA,NA,Marine World Africa USA,US,Died,2/1/80,Chronic bronchopneumonia,NA,NA,US,NA\
Bottlenose,NOA0001465,Gomez,M,e,NA,Unknown,NA,Unknown,NA,NA,NA,Marine World Africa USA,US,Died,7/21/77,"hepatitis, glomerulitus",NA,NA,US,NA\
Bottlenose,NOA0003452,Popcorn,M,u,NA,Capture,8/18/68,Unknown,NA,NA,NA,Miami Seaquarium,US,Died,2/27/74,Plueritis and pericarditis,NA,NA,US,1968-08-18\
Bottlenose,NOA0003497,NA,M,a,1985,Born,10/11/85,Unknown,NA,NA,NA,Miami Seaquarium,US,Died,10/11/85,Stillborn,NA,NA,US,1985-10-11\
Bottlenose,NOA0003541,Darth,M,u,NA,Unknown,NA,Unknown,NA,NA,NA,Miami Seaquarium,US,Died,6/14/91,Acute pulmonary & stomach hemorrhagic,NA,NA,US,NA\
White-Beaked,NOA0001045,NA,F,u,NA,Capture,3/28/83,Unknown,NA,NA,NA,Mystic Aquarium,US,Died,4/16/83,Staphlycoccal pneumonia,NA,NA,US,1983-03-28\
Bottlenose,NOA0001078,Mimi,F,e,1977,Capture,7/16/81,Unknown,NA,NA,NA,Mystic Aquarium,US,Died,8/3/90,Chronic active hepatitis,NA,NA,US,1981-07-16\
Bottlenose,NOA0006394,Wilson,M,a,2007,Born,6/11/07,Unknown,NA,NA,NA,Marine Mammal Conservancy,US,Died,6/15/07,necropsy performed; pathology pending,NA,NA,US,2007-06-11\
Beluga Whale,NOA0002126,Anore,F,e,1982,Capture,7/29/85,Unknown,NA,NA,NA,National Aquarium in Baltimore,US,Died,12/23/91,"Trauma, perforation of coronary artery",NA,NA,US,1985-07-29\
Bottlenose,NOA0004994,NA,F,u,NA,Capture,7/26/84,Unknown,NA,NA,NA,"Navy, US (SPAWAR)",US,Released,8/11/84,,NA,NA,US,1984-07-26\
Bottlenose,NOA0005436,Oblio,F,e,1984,Capture,8/19/87,Unknown,NA,NA,NA,Niagra Aquarium Foundation,US,Died,6/27/94,Pasturella multocida septicemia,NA,NA,US,1987-08-19\
Bottlenose,NOA0000197,NA,M,e,1971,Capture,5/30/74,Unknown,NA,NA,NA,Sea Life Park Hawaii,US,Died,12/14/03,Respiratory Arrest,NA,NA,US,1974-05-30\
Bottlenose,NOA0006575,NA,F,a,NA,Born,5/21/09,Unknown,NA,NA,NA,Sea Life Park Hawaii,US,Died,5/21/09,Premature/Still birth,NA,NA,US,2009-05-21\
Melon-Headed Whale,NOA0000194,NA,F,u,NA,Capture,10/26/78,Unknown,NA,NA,NA,Sea Life Park Hawaii,US,Died,9/3/80,undetermined,NA,NA,US,1978-10-26\
Short-Finned Pilot Whale,NOA000029,Wahinana,F,u,NA,Capture,5/16/65,Unknown,NA,NA,NA,Sea Life Park Hawaii,US,Died,1/27/70,,NA,NA,US,1965-05-16\
Spinner,NOA0000268,Tiare,F,u,NA,Capture,8/14/74,Unknown,NA,NA,NA,Sea Life Park Hawaii,US,Died,10/6/75,drowning,NA,NA,US,1974-08-14\
Common,NOA0005730,NA,M,e,1996,Rescue,9/17/96,Unknown,NA,NA,NA,Sea World of California,US,Died,10/31/07,bacterial septicemia and severe acute pulmonary hemorrhage,NA,NA,US,1996-09-17\
Beluga Whale,NOA0000737,Nyci,F,a,NA,Born,8/24/81,Unknown,NA,NA,NA,New York Aquarium,US,Died,10/18/81,Acute suppurative enteritis,NA,NA,US,1981-08-24\
Bottlenose,NOA0001271,Sunny,F,e,1976,Capture,11/8/81,Unknown,NA,NA,NA,Horizons West LTD DBA Marine Life Aquarium,US,Unknown,NA,,NA,NA,US,1981-11-08\
Bottlenose,UNK0000030,Angel,M,e,1976,Unknown,8/15/76,Unknown,NA,NA,NA,Marineland Amusements Corporation,US,Unknown,NA,,NA,NA,US,1976-08-15\
Unspecified Pilot Whales,UNK0000003,Bubbles,F,u,NA,Unknown,11/7/77,Unknown,NA,NA,NA,Marineland amusements Corporation,US,Unknown,NA,,NA,NA,US,1977-11-07\
Bottlenose,UNK0001354,Dondi,M,u,NA,Capture,6/1/72,Unknown,NA,NA,NA,Audubon Park & Zoological Garden,US,Unknown,NA,NA,NA,NA,US,1972-06-01\
Bottlenose,NOA0004927,Cir,F,e,NA,Capture,4/14/78,Unknown,NA,NA,NA,Dolphin Research Center,US,Unknown,NA,NA,NA,NA,US,1978-04-14\
Bottlenose,NOA0006793,Chance,M,u,NA,Rescue,11/23/11,Unknown,NA,NA,NA,Institute for Marine Mammal Studies,US,Unknown,NA,NA,NA,NA,US,2011-11-23\
Bottlenose,UNK0001562,Cassey,M,u,NA,Capture,7/15/66,Unknown,NA,NA,NA,Marine Mammal Foundation,US,Unknown,NA,NA,NA,NA,US,1966-07-15\
Killer Whale; Orca,NOA0005449,Kianu,F,e,1952,Capture,5/9/68,Unknown,NA,NA,NA,Marine World Africa USA,US,Unknown,NA,NA,NA,NA,US,1968-05-09\
Bottlenose,NOA0005450,Brandon,M,e,1969,Unknown,6/1/72,Unknown,NA,NA,NA,Marine World Africa USA,US,Unknown,NA,NA,NA,NA,US,1972-06-01\
Bottlenose,NOA0005451,Icky,M,e,1962,Unknown,6/1/67,Unknown,NA,NA,NA,Marine World Africa USA,US,Unknown,NA,NA,NA,NA,US,1967-06-01\
Pantropical Spotted,NOA0006222,Moonshine,M,e,2000,Rescue,4/28/03,Unknown,NA,NA,NA,Mote Marine Laboratory,US,Died,NA,NA,NA,NA,US,2003-04-28\
Bottlenose,UNK0001485,Dbe,F,e,NA,Capture,7/11/74,Unknown,NA,NA,NA,Sea Life Park Hawaii,US,Unknown,NA,NA,NA,NA,US,1974-07-11\
Bottlenose,NOA0003050,NA,F,a,NA,Born,11/25/91,Unknown,NA,NA,NA,Sea World of California,US,Unknown,NA,NA,NA,NA,US,1991-11-25\
Bottlenose,NOA0003081,NA,F,a,NA,Born,3/29/93,Unknown,NA,NA,NA,Sea World of California,US,Unknown,NA,NA,NA,NA,US,1993-03-29\
Bottlenose,NOA0002743,NA,M,a,NA,Born,6/21/81,Unknown,NA,NA,NA,Sea World of Florida,US,Unknown,NA,NA,NA,NA,US,1981-06-21\
Killer Whale; Orca,NOA0003036,NA,M,u,NA,Unknown,NA,Unknown,NA,NA,NA,Sea World of Florida,US,Unknown,NA,NA,NA,NA,US,NA\
Bottlenose,NOA0003067,NA,M,a,NA,Born,4/15/92,Unknown,NA,NA,NA,Sea World of Florida,US,Unknown,NA,NA,NA,NA,US,1992-04-15\
Bottlenose,UNK0000443,NA,F,e,1965,Unknown,6/1/68,Unknown,NA,NA,NA,Sea-Arama Inc,US,Unknown,NA,NA,NA,NA,US,1968-06-01\
Bottlenose,NOA0005060,Puk,M,e,1985,Capture,7/16/88,Unknown,NA,NA,NA,Long Marine Laboratory,US,Unknown,NA,NA,NA,NA,US,1988-07-16\
Killer Whale; Orca,SWT-00-1776,Takara's Calf,F,a,2017,Born,4/19/17,SeaWorld San Antonio,Takara,Kyuquot,NA,Sea World San Antonio,US,Alive,NA,NA,NA,NA,US,2017-04-19\
Bottlenose,NOA0003185,MISTY,F,e,1974,Capture,2/2/78,Unknown,NA,NA,NA,Unknown,US,Died,10/26/82,PRIMARY ULCERATIVE ENTERITIS,NA,NA,US,1978-02-02\
Bottlenose,NOA0003184,RIPTIDE,M,e,1976,Capture,2/2/78,Unknown,NA,NA,NA,Unknown,US,Died,4/24/84,PERITONITIS,NA,NA,US,1978-02-02\
Bottlenose,UNK0000633,BONNIE,F,e,1974,Capture,5/14/81,Unknown,NA,NA,NA,Unknown,US,Unknown,NA,,NA,NA,US,1981-05-14\
Bottlenose,NOA0003176,CUPCAKE,F,e,1972,Capture,12/13/76,Unknown,NA,NA,NA,Unknown,US,Died,2/1/85,CHLORINE TOXICITY,NA,NA,US,1976-12-13\
Bottlenose,NOA0003177,STAR,F,e,1968,Capture,12/13/76,Unknown,NA,NA,NA,Unknown,US,Died,12/17/86,COCCIDIOIDOMYCOSIS,NA,NA,US,1976-12-13\
Bottlenose,NOA0003178,ALFIE,M,e,1972,Capture,11/9/78,Unknown,NA,NA,NA,Unknown,US,Died,8/30/85,PULMONARY FIBROSIS,NA,NA,US,1978-11-09\
Bottlenose,NOA0003179,MOBY,M,e,1972,Capture,11/9/78,Unknown,NA,NA,NA,Unknown,US,Died,9/3/87,VIRAL PNEUMONIA,NA,NA,US,1978-11-09\
Bottlenose,NOA0003180,NEE LO,M,a,NA,Born,11/30/81,Unknown,NA,NA,NA,Unknown,US,Died,5/1/82,"ACUTE TOXEMIA, DUE TO OLEANDER POISONING",NA,NA,US,1981-11-30\
Bottlenose,NOA0003186,NA,M,u,NA,Capture,7/20/82,Unknown,NA,NA,NA,Unknown,US,Died,2/3/85,CHLORINE TOXICITY,NA,NA,US,1982-07-20\
Bottlenose,NOA0003187,NA,F,u,NA,Capture,7/20/82,Unknown,NA,NA,NA,Unknown,US,Died,4/12/83,ACCIDENTAL DROWNING,NA,NA,US,1982-07-20\
Bottlenose,NOA0003190,NA,F,u,NA,Capture,9/4/81,Unknown,NA,NA,NA,Unknown,US,Died,5/29/87,GASTROENTERITIS,NA,NA,US,1981-09-04\
Bottlenose,NOA0003191,NA,F,u,NA,Capture,9/4/81,Unknown,NA,NA,NA,Unknown,US,Died,2/2/85,CHLORINE TOXICITY,NA,NA,US,1981-09-04\
Bottlenose,NOA0003192,NA,M,u,NA,Capture,10/27/82,Unknown,NA,NA,NA,Unknown,US,Died,10/19/87,VIRAL PNEUMONIA,NA,NA,US,1982-10-27\
Bottlenose,NOA0003193,NA,F,u,NA,Capture,11/2/82,Unknown,NA,NA,NA,Unknown,US,Released,11/6/82,,NA,NA,US,1982-11-02\
Bottlenose,NOA0003196,SLICK,M,a,1983,Born,5/5/83,Unknown,NA,NA,NA,Unknown,US,Died,3/23/84,PALM FROND - TOXICITY ERYSIPELAS,NA,NA,US,1983-05-05\
Bottlenose,NOA0003197,NO NAME,M,a,1982,Born,8/3/82,Unknown,NA,NA,NA,Unknown,US,Died,8/3/82,STILLBORN,NA,NA,US,1982-08-03\
Bottlenose,NOA0003198,NO NAME,M,a,1983,Born,6/10/83,Unknown,NA,NA,NA,Unknown,US,Died,6/10/83,STILLBORN,NA,NA,US,1983-06-10\
Bottlenose,NOA0003203,NA,F,e,1979,Capture,8/23/84,Unknown,NA,NA,NA,Unknown,US,Died,10/30/84,STING RAY SPINE PENETRATION OF LIVER,NA,NA,US,1984-08-23\
Bottlenose,NOA0003204,NA,F,e,1979,Capture,8/23/84,Unknown,NA,NA,NA,Unknown,US,Died,9/10/87,INTESTINAL OBSTRUCTION,NA,NA,US,1984-08-23\
Bottlenose,NOA0003205,STORMY,F,a,NA,Born,3/22/85,Unknown,NA,NA,NA,Unknown,US,Died,3/7/86,HEPATIC & MYOCARDIAL COMPROMISE,NA,NA,US,1985-03-22\
Bottlenose,NOA0003211,SUSHI,M,a,1987,Born,12/7/87,Unknown,NA,NA,NA,Unknown,US,Died,8/7/88,ZINC POISONING,NA,NA,US,1987-12-07\
Bottlenose,NOA0003212,NO NAME,M,a,1988,Born,4/3/88,Unknown,NA,NA,NA,Unknown,US,Died,4/15/88,HYPOGLYCEMIA DUE TO MALNUTRITION,NA,NA,US,1988-04-03\
Bottlenose,NOA0003214,NO NAME,M,a,NA,Born,3/21/90,Unknown,NA,NA,NA,Unknown,US,Died,3/29/90,UNDETERMINED,NA,NA,US,1990-03-21\
Bottlenose,UNK0001383,GINGER,M,e,1965,Capture,10/14/70,Unknown,NA,NA,NA,Unknown,US,Unknown,NA,,NA,NA,US,1970-10-14\
Bottlenose,UNK0001384,ROCKY,M,e,1962,Capture,10/14/70,Unknown,NA,NA,NA,Unknown,US,Unknown,NA,,NA,NA,US,1970-10-14\
Bottlenose,UNK0001388,TIGER,F,e,1960,Capture,5/10/67,Unknown,NA,NA,NA,Unknown,US,Unknown,NA,,NA,NA,US,1967-05-10\
Bottlenose,UNK0001391,SPANKY,F,e,1968,Capture,12/13/76,Unknown,NA,NA,NA,Unknown,US,Unknown,NA,,NA,NA,US,1976-12-13\
Bottlenose,UNK0001396,B.J.,M,e,1972,Capture,11/9/78,Unknown,NA,NA,NA,Unknown,US,Unknown,NA,,NA,NA,US,1978-11-09\
Bottlenose,UNK0001401,NA,F,u,NA,Capture,9/4/81,Unknown,NA,NA,NA,Unknown,US,Unknown,NA,,NA,NA,US,1981-09-04\
Bottlenose,NOA0002072,CLYDE (SCOTCH),M,e,1975,Capture,5/9/81,Unknown,NA,NA,NA,Unknown,US,Died,5/10/84,"FIBROSIS, NECROSIS, HEMOSIDEROSIS",NA,NA,US,1981-05-09\
Bottlenose,NOA0003418,NO ID,F,u,NA,Capture,7/15/80,Unknown,NA,NA,NA,Unknown,US,Died,7/15/80,DURING CAPTURE; SHOCK; DROWNING; found dead\,,,,
NA,NA,US,1980-07-15\,,,,,,,,,,,,,,,,,
Bottlenose,NOA0002040,X,F,e,1979,Capture,10/26/80,Unknown,NA,NA,NA,Unknown,US,Died,10/26/80,CAPTURE SHOCK,NA,NA,US,1980-10-26\
Bottlenose,NOA0004704,DELILIA,F,e,1965,Capture,6/1/72,Unknown,NA,NA,NA,Unknown,US,Died,7/5/79,RELATED TO A FRACTURED JAW,NA,NA,US,1972-06-01\
Bottlenose,NOA0004703,SMILEY,M,e,1969,Capture,5/3/76,Unknown,NA,NA,NA,Unknown,US,Died,7/27/81,FIBRINOUS PNEUMONIA,NA,NA,US,1976-05-03\
Bottlenose,NOA0004690,X,F,u,NA,Capture,6/1/71,Unknown,NA,NA,NA,Unknown,US,Died,12/16/71,MYOCARDIAL INFARCTION,NA,NA,US,1971-06-01\
Bottlenose,NOA0004691,SANDY,F,e,1963,Capture,6/1/72,Unknown,NA,NA,NA,Unknown,US,Died,5/2/73,FOREIGN OBJECT INJESTION,NA,NA,US,1972-06-01\
Bottlenose,NOA0004692,SILCON,F,e,1966,Capture,6/1/72,Unknown,NA,NA,NA,Unknown,US,Died,9/7/73,HEPATIC FIBROSIS,NA,NA,US,1972-06-01\
Bottlenose,NOA0004693,X,F,u,NA,Capture,6/1/72,Unknown,NA,NA,NA,Unknown,US,Died,9/19/73,PNEUMONIA,NA,NA,US,1972-06-01\
Bottlenose,NOA0004698,SHARKY,F,u,NA,Capture,6/1/77,Unknown,NA,NA,NA,Unknown,US,Died,9/14/78,PNEUMONIA,NA,NA,US,1977-06-01\
Bottlenose,NOA0004700,CINDY,F,u,NA,Capture,7/12/77,Unknown,NA,NA,NA,Unknown,US,Died,5/24/79,PNEUMONIA,NA,NA,US,1977-07-12\
Bottlenose,NOA0004701,AMY,F,u,NA,Capture,7/12/77,Unknown,NA,NA,NA,Unknown,US,Died,5/23/79,PNEUMONIA,NA,NA,US,1977-07-12\
Bottlenose,NOA0000495,ALFIE,M,e,1975,Capture,10/28/79,Unknown,NA,NA,NA,Unknown,US,Died,1/29/95,"CONGESTION & EDEMA, DIFFUSE, SEVERE, LUNG.\",,,,
 CHRONIC, SEVERE," LIVER.""",NA,NA,US,1979-10-28\,,,,,,,,,,,,,,
Bottlenose,NOA0000554,NA,F,e,1979,Capture,9/28/83,Unknown,NA,NA,NA,Unknown,US,Died,2/18/98,Acute bronchopneumonia; chronic hepatitis,NA,NA,US,1983-09-28\
Bottlenose,NOA0000558,NA,M,e,1981,Capture,6/27/85,Unknown,NA,NA,NA,Unknown,US,Died,12/16/91,CHRONIC ABSCESSING PNEUMONIA,NA,NA,US,1985-06-27\
Bottlenose,NOA0000564,FATHOM,F,e,1978,Capture,11/2/82,Unknown,NA,NA,NA,Unknown,US,Died,2/19/88,GASTRITIS; PNEUMONIA; ARTERIOSCELEROSIS,NA,NA,US,1982-11-02\
Bottlenose,NOA0000579,MAX,M,e,1970,Capture,6/1/72,Unknown,NA,NA,NA,Unknown,US,Died,7/24/87,ACUTE HEMORRHAGIC PNEUMONIA,NA,NA,US,1972-06-01\
Bottlenose,NOA0000607,NA,F,e,1986,Capture,5/9/89,Unknown,NA,NA,NA,Unknown,US,Died,11/10/96,Chronic pneumonia,NA,NA,US,1989-05-09\
Bottlenose,NOA0000618,THUNDER,M,e,1986,Born,3/27/86,Unknown,NA,NA,NA,Unknown,US,Died,4/8/96,purulent pneumonia,NA,NA,US,1986-03-27\
Bottlenose,NOA0005406,NA,F,u,NA,Capture,12/1/75,Unknown,NA,NA,NA,Unknown,US,Released,NA,,NA,NA,US,1975-12-01\
Bottlenose,NOA0005407,NA,M,u,NA,Capture,12/1/75,Unknown,NA,NA,NA,Unknown,US,Released,7/23/76,,NA,NA,US,1975-12-01\
Bottlenose,NOA0005408,NA,F,u,NA,Capture,5/3/76,Unknown,NA,NA,NA,Unknown,US,Released,6/15/76,,NA,NA,US,1976-05-03\
Bottlenose,NOA0005409,NA,F,u,NA,Capture,11/10/76,Unknown,NA,NA,NA,Unknown,US,Died,11/20/76,,NA,NA,US,1976-11-10\
Bottlenose,NOA0005410,NA,F,u,NA,Capture,12/30/76,Unknown,NA,NA,NA,Unknown,US,Died,NA,,NA,NA,US,1976-12-30\
Bottlenose,NOA0005411,NA,M,u,NA,Capture,5/19/77,Unknown,NA,NA,NA,Unknown,US,Died,NA,,NA,NA,US,1977-05-19\
Bottlenose,NOA0003682,(JOE),M,e,1977,Capture,6/14/80,Unknown,NA,NA,NA,Unknown,US,Released,7/13/87,,NA,NA,US,1980-06-14\
Bottlenose,NOA0003681,(ROSALIE),F,e,1976,Capture,6/14/80,Unknown,NA,NA,NA,Unknown,US,Released,7/13/87,,NA,NA,US,1980-06-14\
Bottlenose,NOA0004466,DUSTY,M,e,1968,Capture,4/20/71,Unknown,NA,NA,NA,Unknown,US,Died,2/11/74,MYCOTIC PNEUMONIA,NA,NA,US,1971-04-20\
Bottlenose,NOA0004467,PENNY,F,e,1963,Capture,1/15/69,Unknown,NA,NA,NA,Unknown,US,Died,3/18/74,BRONCHOPNEUMONIA,NA,NA,US,1969-01-15\
Bottlenose,NOA0004469,COCO,M,e,1964,Capture,5/10/67,Unknown,NA,NA,NA,Unknown,US,Died,6/3/75,CANDIDISIS,NA,NA,US,1967-05-10\
Bottlenose,NOA0004470,GREY,F,e,1967,Capture,10/14/70,Unknown,NA,NA,NA,Unknown,US,Died,11/1/75,aUNSPECIFIED?,NA,NA,US,1970-10-14\
Bottlenose,NOA0004471,TAD,M,e,1969,Capture,10/14/70,Unknown,NA,NA,NA,Unknown,US,Died,9/30/75,CANDIDISIS,NA,NA,US,1970-10-14\
Bottlenose,NOA0004472,BABE,M,e,1963,Capture,1/15/69,Unknown,NA,NA,NA,Unknown,US,Died,6/22/76,aUNSPECIFIED?,NA,NA,US,1969-01-15\
Bottlenose,NOA0004473,DEE,F,e,1965,Capture,10/14/70,Unknown,NA,NA,NA,Unknown,US,Died,10/30/76,aUNSPECIFIED?,NA,NA,US,1970-10-14\
Bottlenose,NOA0004474,TAFFY,M,e,1966,Capture,1/15/69,Unknown,NA,NA,NA,Unknown,US,Died,2/25/77,PNEUMONIA,NA,NA,US,1969-01-15\
Bottlenose,NOA0004475,ZIP,M,e,1965,Capture,1/15/69,Unknown,NA,NA,NA,Unknown,US,Died,4/28/77,GASTRIC ULCERATION,NA,NA,US,1969-01-15\
Bottlenose,NOA0004476,BUDDY,M,e,1960,Capture,5/10/67,Unknown,NA,NA,NA,Unknown,US,Died,5/2/77,CANDIDA RELATED,NA,NA,US,1967-05-10\
Bottlenose,NOA0004477,PATTI,F,e,1960,Capture,1/15/69,Unknown,NA,NA,NA,Unknown,US,Died,10/13/77,IMMOLOGICAL DISORDER,NA,NA,US,1969-01-15\
Bottlenose,NOA0004478,PANDY,F,e,1962,Capture,5/10/67,Unknown,NA,NA,NA,Unknown,US,Died,12/14/77,BRONCHOPNEUMONIA,NA,NA,US,1967-05-10\
Bottlenose,NOA0004479,WINDY,M,e,1966,Capture,1/15/69,Unknown,NA,NA,NA,Unknown,US,Died,5/7/78,PNEUMONIA,NA,NA,US,1969-01-15\
Bottlenose,NOA0004480,BEANNIE,M,e,1964,Capture,1/15/69,Unknown,NA,NA,NA,Unknown,US,Died,8/12/79,PNEUMONIA; TOXEMIA,NA,NA,US,1969-01-15\
Bottlenose,NOA0004481,DOLLY,F,e,1960,Capture,5/10/67,Unknown,NA,NA,NA,Unknown,US,Died,8/1/81,BRAIN LESION,NA,NA,US,1967-05-10\
Bottlenose,NOA0004483,RUSTY,F,e,1970,Capture,11/4/74,Unknown,NA,NA,NA,Unknown,US,Died,11/8/74,CAPTURE RELATED,NA,NA,US,1974-11-04\
Bottlenose,NOA0004484,BUTCH,F,e,1970,Capture,11/4/74,Unknown,NA,NA,NA,Unknown,US,Died,10/12/76,FUNGAL INFECTION,NA,NA,US,1974-11-04\
